Entity Class,Name Key,Description Key,Display Name Key,Display Description Key,Display Type Key,Type GUID,Subtype GUID,Cargo Occupancy Unit,Cargo Occupancy Value,Cargo Occupancy SCU,Boxable,Unrefined,Raw,Refined,Controlled Substance Jurisdictions,Controlled Substance Max SCU,Legality Warning Source,Record GUID,Record Path
Harvestable_Revenant,items_commodities_revenantpod,items_commodities_revenantpod_desc,items_commodities_revenantpod,items_commodities_revenantpod_desc,,,,,,,,,,,,,,c236e322-5c63-4d82-88ff-0317371c36c6,libs/foundry/records/entities/scitem/carryables/1h/harvestable_revenant.xml
Harvestable_Special_HolidayBox,items_commodities_special_holidaybox,items_commodities_special_holidaybox_desc,items_commodities_special_holidaybox,items_commodities_special_holidaybox_desc,,,,,,,,,,,,,,d8b59f64-677d-48f6-945b-d770f82f4d8d,libs/foundry/records/entities/scitem/carryables/1h/harvestable_special_holidaybox.xml
Harvestable_SunsetBerry,items_commodities_sunsetberry,items_commodities_sunsetberry_desc,items_commodities_sunsetberry,items_commodities_sunsetberry_desc,,,,,,,,,,,,,,7a751e90-5093-47de-be6b-4b4016d85226,libs/foundry/records/entities/scitem/carryables/1h/harvestable_sunsetberry.xml
Harvestable_Trophy_1H_KopionHorn_Cave,items_commodities_kopionhorn_cave,items_commodities_kopionhorn_desc,items_commodities_kopionhorn_cave,items_commodities_kopionhorn_desc,,,,,,,,,,,,,,9a906fca-8116-4334-9ac7-7b2fce486d8c,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_kopionhorn_cave.xml
Harvestable_Trophy_1H_KopionHorn_Irradiated,items_commodities_kopionhorn_irradiated,items_commodities_kopionhorn_desc,items_commodities_kopionhorn_irradiated,items_commodities_kopionhorn_desc,,,,,,,,,,,,,,43b02152-357d-4ec6-ac98-5191bcd2d238,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_kopionhorn_irradiated.xml
Harvestable_Trophy_1H_KopionHorn_Savannah,items_commodities_kopionhorn_savannah,items_commodities_kopionhorn_desc,items_commodities_kopionhorn_savannah,items_commodities_kopionhorn_desc,,,,,,,,,,,,,,b9141d18-a8c4-4ac1-a2af-6bf91f441950,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_kopionhorn_savannah.xml
Harvestable_Trophy_1H_KopionHorn_Tundra,items_commodities_kopionhorn_tundra,items_commodities_kopionhorn_desc,items_commodities_kopionhorn_tundra,items_commodities_kopionhorn_desc,,,,,,,,,,,,,,31033547-e451-44d2-85df-ab16b9d083d9,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_kopionhorn_tundra.xml
Harvestable_Trophy_1H_QuasigrazerEgg_BorealForest,items_commodities_quasigrazeregg_boreal,items_commodities_quasigrazeregg_desc,items_commodities_quasigrazeregg_boreal,items_commodities_quasigrazeregg_desc,,,,,,,,,,,,,,752524b3-2e18-4046-87f5-bff3f6877b87,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_quasigrazeregg_borealforest.xml
Harvestable_Trophy_1H_QuasigrazerEgg_Grassland,items_commodities_quasigrazeregg_grassland,items_commodities_quasigrazeregg_desc,items_commodities_quasigrazeregg_grassland,items_commodities_quasigrazeregg_desc,,,,,,,,,,,,,,c685ec4c-a44b-4283-a713-4c8c1485a60f,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_quasigrazeregg_grassland.xml
Harvestable_Trophy_1H_QuasigrazerEgg_Jungle,items_commodities_quasigrazeregg_jungle,items_commodities_quasigrazeregg_desc,items_commodities_quasigrazeregg_jungle,items_commodities_quasigrazeregg_desc,,,,,,,,,,,,,,3a74229d-4654-43f7-8148-8c135f62b82b,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_quasigrazeregg_jungle.xml
Harvestable_Trophy_1H_QuasigrazerEgg_Tundra,items_commodities_quasigrazeregg_tundra,items_commodities_quasigrazeregg_desc,items_commodities_quasigrazeregg_tundra,items_commodities_quasigrazeregg_desc,,,,,,,,,,,,,,9bb33649-430c-45e5-b210-958e33af2c89,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_quasigrazeregg_tundra.xml
Harvestable_Trophy_1H_QuasigrazerEgg,items_commodities_quasigrazeregg,items_commodities_quasigrazeregg_desc,items_commodities_quasigrazeregg,items_commodities_quasigrazeregg_desc,,,,,,,,,,,,,,b3f97a24-b941-4551-ba4b-161b5af139e8,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_quasigrazeregg.xml
Harvestable_Trophy_1H_QuasigrazerTongue,items_commodities_quasigrazertongue,items_commodities_quasigrazertongue_desc,items_commodities_quasigrazertongue,items_commodities_quasigrazertongue_desc,,,,,,,,,,,,,,06b503b8-01c8-4447-80d5-843d61a5d2b6,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_quasigrazertongue.xml
Harvestable_Trophy_1H_vlkAdultFang_irradiated,items_commodities_valakkarfang_adult_irradiated,items_commodities_valakkarfang_irradiated_desc,items_commodities_valakkarfang_adult_irradiated,items_commodities_valakkarfang_irradiated_desc,,,,,,,,,,,,,,04075f35-2e63-4e35-a09a-5521a21909b4,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_vlkadultfang_irradiated.xml
Harvestable_Trophy_1H_vlkAdultFang,items_commodities_valakkarfang_adult,items_commodities_valakkarfang_desc,items_commodities_valakkarfang_adult,items_commodities_valakkarfang_desc,,,,,,,,,,,,,,80caa9bb-b375-40ce-b218-34b0fd63cf87,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_vlkadultfang.xml
Harvestable_Trophy_1H_vlkJuvenileFang_irradiated,items_commodities_valakkarfang_juvenile_irradiated,items_commodities_valakkarfang_irradiated_desc,items_commodities_valakkarfang_juvenile_irradiated,items_commodities_valakkarfang_irradiated_desc,,,,,,,,,,,,,,72eca4eb-23b8-43b0-94b0-72d31b6ba358,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_vlkjuvenilefang_irradiated.xml
Harvestable_Trophy_1H_vlkJuvenileFang,items_commodities_valakkarfang_juvenile,items_commodities_valakkarfang_desc,items_commodities_valakkarfang_juvenile,items_commodities_valakkarfang_desc,,,,,,,,,,,,,,e3522bd2-4420-4b3a-8679-7fc929411e85,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_vlkjuvenilefang.xml
Harvestable_Trophy_1H_yormandi_eye,items_commodities_yormandi_eye,items_commodities_yormandi_eye_desc,items_commodities_yormandi_eye,items_commodities_yormandi_eye_desc,,,,,,,,,,,,,,124da32f-de8f-45f6-a2f1-81fd47752b2d,libs/foundry/records/entities/scitem/carryables/1h/harvestable_trophy_1h_yormandi_eye.xml
Harvestable_VentSlug,items_commodities_ventslug,items_commodities_ventslug_desc,items_commodities_ventslug,items_commodities_ventslug_desc,,,,,,,,,,,,,,bfa3fb80-fd27-4c56-a51e-f068798b530e,libs/foundry/records/entities/scitem/carryables/1h/harvestable_ventslug.xml
Harvestable_Wuotan,items_commodities_wuotanseed,items_commodities_wuotanseed_desc,items_commodities_wuotanseed,items_commodities_wuotanseed_desc,,,,,,,,,,,,,,9b7febe0-9594-4637-941f-90b850aeef9b,libs/foundry/records/entities/scitem/carryables/1h/harvestable_wuotan.xml
Carryable_2H_CY_harvestable_stonebug_1_a,items_commodities_stonebugshell,items_commodities_stonebugshell_desc,items_commodities_stonebugshell,items_commodities_stonebugshell_desc,,,,,,,,,,,,,,8b765ff3-4cea-403c-8dda-fab783eaf73b,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_cy_harvestable_stonebug_1_a.xml
Carryable_2H_CY_yormandi_tongue,items_commodities_yormandi_tongue,items_commodities_yormandi_tongue_desc,items_commodities_yormandi_tongue,items_commodities_yormandi_tongue_desc,,,,,,,,,,,,,,2845e7ee-2f52-471b-a0a7-05ca11908fe6,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_cy_yormandi_tongue.xml
Carryable_2H_FL_05x05x05_Commodity_food_perishable_a,items_commodities_freshFood,items_commodities_freshFood_desc,items_commodities_freshFood,items_commodities_freshFood_desc,,,,,,,,,,,,,,6aad1a77-cef2-405f-8f59-24827f37a4bf,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_05x05x05_commodity_food_perishable_a.xml
Carryable_2H_FL_05x05x05_Commodity_metal_iron_a,items_commodities_iron,items_commodities_iron_desc,items_commodities_iron,items_commodities_iron_desc,,,,,,,,,,,,,,1b519781-eaa8-42e4-8f24-228cf833d104,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_05x05x05_commodity_metal_iron_a.xml
Carryable_2H_FL_EighthSCU_Commodity_Metal_Lindinium,items_commodities_lindinium,,items_commodities_lindinium,,,,,,,,,,,,,,,64548da1-f9ad-4ff9-a81d-1662662607e7,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_eighthscu_commodity_metal_lindinium.xml
Carryable_2H_FL_EighthSCU_Commodity_Metal_Riccite,items_commodities_riccite,,items_commodities_riccite,,,,,,,,,,,,,,,04f09064-234a-451a-ae9f-cf6eea51ab54,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_eighthscu_commodity_metal_riccite.xml
Carryable_2H_FL_EighthSCU_Commodity_Metal_Savrilium,items_commodities_savrilium,,items_commodities_savrilium,,,,,,,,,,,,,,,fae442fb-a321-4def-b27e-f6a7425ba317,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_eighthscu_commodity_metal_savrilium.xml
Carryable_2H_FL_EighthSCU_Commodity_Metal_Stileron,items_commodities_stileron,,items_commodities_stileron,,,,,,,,,,,,,,,98418bcd-eb87-435a-91f8-0df8fedf8e05,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_eighthscu_commodity_metal_stileron.xml
Carryable_2H_FL_EighthSCU_Commodity_Metal_Tin,items_commodities_tin,,items_commodities_tin,,,,,,,,,,,,,,,ec46c4c7-d3e6-4030-bfdf-f50b69b87b54,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_eighthscu_commodity_metal_tin.xml
Carryable_2H_FL_EighthSCU_Commodity_Metal_Torite,items_commodities_torite,,items_commodities_torite,,,,,,,,,,,,,,,92cd33a2-4e91-4aaf-a8b3-d341471dce69,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_eighthscu_commodity_metal_torite.xml
Carryable_2H_FL_EighthSCU_Commodity_Mineral_Aslarite,items_commodities_aslarite,,items_commodities_aslarite,,,,,,,,,,,,,,,b7b399a5-d8bc-4a80-9b58-ca0a5939ae04,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_eighthscu_commodity_mineral_aslarite.xml
Carryable_2H_FL_EighthSCU_Commodity_Mineral_Pressurized_Ice,items_commodities_pressurized_ice,,items_commodities_pressurized_ice,,,,,,,,,,,,,,,04915f7f-acfc-4d16-bf0a-42268f5bfa61,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_eighthscu_commodity_mineral_pressurized_ice.xml
Carryable_2H_FL_EighthSCU_Commodity_Nonmetal_Ouratite,items_commodities_ouratite,,items_commodities_ouratite,,,,,,,,,,,,,,,57a8a123-afcf-4769-9190-86016a14ff68,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_eighthscu_commodity_nonmetal_ouratite.xml
Carryable_2H_FL_MissionItem_DeliveryBox_ConsumerGoods_a,items_commodities_ConsumerGoods,items_commodities_consumerGoods_desc,items_commodities_ConsumerGoods,items_commodities_consumerGoods_desc,,,,,,,,,,,,,,3d4a6cd8-0c83-4a44-9a05-86e4a94485ea,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_missionitem_deliverybox_consumergoods_a.xml
Carryable_2H_FL_Rdt_Vlk_Egg,items_commodities_valakkaregg_irradiated,,items_commodities_valakkaregg_irradiated,,,,,,,,,,,,,,,cb21d6fd-4599-4a65-bdba-da31d1470be6,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_rdt_vlk_egg.xml
Carryable_2H_FL_Vlk_pearl_Common_05,items_commodities_valakkarpearl_apex_tier5,items_commodities_valakkarpearl_desc,items_commodities_valakkarpearl_apex_tier5,items_commodities_valakkarpearl_desc,,,,,,,,,,,,,,e738c605-8ef7-4238-8170-5db0c4f9c15d,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_vlk_pearl_common_05.xml
Carryable_2H_FL_Vlk_Pearl_High_02,items_commodities_valakkarpearl_apex_tier2,items_commodities_valakkarpearl_desc,items_commodities_valakkarpearl_apex_tier2,items_commodities_valakkarpearl_desc,,,,,,,,,,,,,,5149168c-a18a-4072-b90d-da683abb54b8,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_vlk_pearl_high_02.xml
Carryable_2H_FL_Vlk_Pearl_Irradiated_Common_05,items_commodities_valakkarpearl_apex_irradiated_tier5,items_commodities_valakkarpearl_irradiated_desc,items_commodities_valakkarpearl_apex_irradiated_tier5,items_commodities_valakkarpearl_irradiated_desc,,,,,,,,,,,,,,e738c625-8ef7-4238-8170-5db0c4f9c15d,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_vlk_pearl_irradiated_common_05.xml
Carryable_2H_FL_Vlk_Pearl_Irradiated_High_02,items_commodities_valakkarpearl_apex_irradiated_tier2,items_commodities_valakkarpearl_irradiated_desc,items_commodities_valakkarpearl_apex_irradiated_tier2,items_commodities_valakkarpearl_irradiated_desc,,,,,,,,,,,,,,e738c605-8ef7-4238-8170-5db0c4c9c15d,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_vlk_pearl_irradiated_high_02.xml
Carryable_2H_FL_Vlk_Pearl_Irradiated_Low_04,items_commodities_valakkarpearl_apex_irradiated_tier4,items_commodities_valakkarpearl_irradiated_desc,items_commodities_valakkarpearl_apex_irradiated_tier4,items_commodities_valakkarpearl_irradiated_desc,,,,,,,,,,,,,,e738c605-8ef7-4238-8170-5ab0c4f9c15d,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_vlk_pearl_irradiated_low_04.xml
Carryable_2H_FL_Vlk_Pearl_Irradiated_Medium_03,items_commodities_valakkarpearl_apex_irradiated_tier3,items_commodities_valakkarpearl_irradiated_desc,items_commodities_valakkarpearl_apex_irradiated_tier3,items_commodities_valakkarpearl_irradiated_desc,,,,,,,,,,,,,,e738b605-8ef7-4238-8170-5db0c4f9c15d,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_vlk_pearl_irradiated_medium_03.xml
Carryable_2H_FL_Vlk_Pearl_Irradiated_Super_01,items_commodities_valakkarpearl_apex_irradiated_tier1,items_commodities_valakkarpearl_irradiated_desc,items_commodities_valakkarpearl_apex_irradiated_tier1,items_commodities_valakkarpearl_irradiated_desc,,,,,,,,,,,,,,e738c105-8ef7-4238-8170-5db0c4f9c15d,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_vlk_pearl_irradiated_super_01.xml
Carryable_2H_FL_Vlk_Pearl_Low_04,items_commodities_valakkarpearl_apex_tier4,items_commodities_valakkarpearl_desc,items_commodities_valakkarpearl_apex_tier4,items_commodities_valakkarpearl_desc,,,,,,,,,,,,,,863ac535-a76d-4807-a181-678249ae6d7b,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_vlk_pearl_low_04.xml
Carryable_2H_FL_Vlk_Pearl_Medium_03,items_commodities_valakkarpearl_apex_tier3,items_commodities_valakkarpearl_desc,items_commodities_valakkarpearl_apex_tier3,items_commodities_valakkarpearl_desc,,,,,,,,,,,,,,d28af3fa-e1df-4238-a9be-7623291f2c2d,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_vlk_pearl_medium_03.xml
Carryable_2H_FL_Vlk_Pearl_Super_01,items_commodities_valakkarpearl_apex_tier1,items_commodities_valakkarpearl_desc,items_commodities_valakkarpearl_apex_tier1,items_commodities_valakkarpearl_desc,,,,,,,,,,,,,,f0920bf8-e0c6-4045-a6ca-2c57a37bc1eb,libs/foundry/records/entities/scitem/carryables/2h/carryable_2h_fl_vlk_pearl_super_01.xml
Carryable_TBO_Creature_Trophy_vlkApexFang_irradiated,items_commodities_valakkarfang_apex_irradiated,items_commodities_valakkarfang_irradiated_desc,items_commodities_valakkarfang_apex_irradiated,items_commodities_valakkarfang_irradiated_desc,,,,,,,,,,,,,,f8cb1253-585f-40fe-8359-6b5de284c47e,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_creature_trophy_vlkapexfang_irradiated.xml
Carryable_TBO_Creature_Trophy_vlkApexFang,items_commodities_valakkarfang_apex,items_commodities_valakkarfang_desc,items_commodities_valakkarfang_apex,items_commodities_valakkarfang_desc,,,,,,,,,,,,,,68ccd2a1-6c7f-4373-af4f-501e7a7db99e,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_creature_trophy_vlkapexfang.xml
Carryable_TBO_Creature_Trophy_vlkApexPearl,items_commodities_valakkarpearl_apex,items_commodities_valakkarpearl_desc,items_commodities_valakkarpearl_apex,items_commodities_valakkarpearl_desc,,,,,,,,,,,,,,732174ca-e164-47f6-a19a-08deda6ab1f2,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_creature_trophy_vlkapexpearl.xml
Carryable_TBO_FL_16SCU_Commodity_Gas_Methane,items_commodities_methane,,items_commodities_methane,,,,,,,,,,,,,,,d06b29ac-fe5c-4a69-9af7-772ebd680a90,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_gas_methane.xml
Carryable_TBO_FL_16SCU_Commodity_Metal_Ore_Iron,items_commodities_iron_ore,,items_commodities_iron_ore,,,,,,,,,,,,,,,35ef9f0c-1b7d-4004-a8c4-474820e170ff,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_metal_ore_iron.xml
Carryable_TBO_FL_16SCU_Commodity_Metal_Ore_Lindinium,items_commodities_lindinium_ore,,items_commodities_lindinium_ore,,,,,,,,,,,,,,,fedd33e9-6aa4-43af-937b-5f7aea06097d,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_metal_ore_lindinium.xml
Carryable_TBO_FL_16SCU_Commodity_Metal_Ore_Riccite,items_commodities_riccite_ore,,items_commodities_riccite_ore,,,,,,,,,,,,,,,61c301c1-4bbf-4c18-8e94-8b70a160f151,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_metal_ore_riccite.xml
Carryable_TBO_FL_16SCU_Commodity_Metal_Ore_Savrilium,items_commodities_savrilium_ore,,items_commodities_savrilium_ore,,,,,,,,,,,,,,,a49d25de-345d-4dfd-af85-3c12540723a7,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_metal_ore_savrilium.xml
Carryable_TBO_FL_16SCU_Commodity_Metal_Ore_Torite,items_commodities_torite_ore,,items_commodities_torite_ore,,,,,,,,,,,,,,,b1ec3111-f51a-4b70-a70b-190d1dba89a8,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_metal_ore_torite.xml
Carryable_TBO_FL_16SCU_Commodity_Mineral_Raw_Aslarite,items_commodities_aslarite_raw,,items_commodities_aslarite_raw,,,,,,,,,,,,,,,c97ff34d-cc47-41cb-bf5a-30ad99f59a12,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_mineral_raw_aslarite.xml
Carryable_TBO_FL_16SCU_Commodity_Nonmetal_RawOuratite,items_commodities_raw_ouratite,,items_commodities_raw_ouratite,,,,,,,,,,,,,,,e98a8d9e-9ba2-495a-a3af-4a6b52f6f05f,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_nonmetal_rawouratite.xml
Carryable_TBO_FL_16SCU_Commodity_Nonmetal_RawSilicon,items_commodities_raw_silicon,items_commodities_raw_silicon_desc,items_commodities_raw_silicon,items_commodities_raw_silicon_desc,,,,,,,,,,,,,,1cf32b3b-d2b5-49ab-8c61-554314babdc2,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_nonmetal_rawsilicon.xml
Carryable_TBO_FL_16SCU_Commodity_Organic_Carbonsilk,items_commodities_carbonsilk,,items_commodities_carbonsilk,,,,,,,,,,,,,,,e7d6b938-c200-40e9-95ae-eb9f7eade1c8,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_organic_carbonsilk.xml
Carryable_TBO_FL_16SCU_Commodity_Organic_MoldSample,items_commodities_MoldSamples,,items_commodities_MoldSamples,,,,,,,,,,,,,,,15c2a907-118a-40d1-a3e4-374d7bc6a53f,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_organic_moldsample.xml
Carryable_TBO_FL_16SCU_Commodity_Organic_MoldTreatment,items_commodities_MoldTreatment,items_commodities_MoldTreatment_desc,items_commodities_MoldTreatment,items_commodities_MoldTreatment_desc,,,,,,,,,,,,,,ac5f042f-935a-43bc-9af4-1d4230f9765c,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_organic_moldtreatment.xml
Carryable_TBO_FL_16SCU_Commodity_Organic_OrganiMass,items_commodities_organimass,,items_commodities_organimass,,,,,,,,,,,,,,,ef4dc5cb-6201-4434-96a9-bf7bd6fe0dea,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_organic_organimass.xml
Carryable_TBO_FL_16SCU_Commodity_ProcessedGoods_ConstructionMaterialsChunks,items_commodities_ConstructionMaterialsChunks,,items_commodities_ConstructionMaterialsChunks,,,,,,,,,,,,,,,736b9249-db4c-4f4e-90ee-575c26d3d721,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_processedgoods_constructionmaterialschunks.xml
Carryable_TBO_FL_16SCU_Commodity_ProcessedGoods_ConstructionMaterialsPowder,items_commodities_ConstructionMaterialsPowder,,items_commodities_ConstructionMaterialsPowder,,,,,,,,,,,,,,,4394d5c0-bf17-4247-9c64-55ea076adedd,libs/foundry/records/entities/scitem/carryables/tractorbeamonly/carryable_tbo_fl_16scu_commodity_processedgoods_constructionmaterialspowder.xml
