Mission Class,Description Key,Contract Intel,Cooldown,Reward,Reward Currency,Time Limit,Efficiency,Mission Difficulty,Record GUID,Record Path
PU_Recover_PVE_Stanton3_Lawful_Easy,recoverstolen_space_desc,"Reward: 6,750 aUEC\nCooldown: 5 min",5 min,6750,UEC,,,-1,11c6b815-250d-44d5-a456-7af9b585aca5,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_recover_pve_stanton3_lawful_easy.xml
PU_Recover_PVE_Stanton3_Lawful_Hard,recoverstolen_space_desc,"Reward: 15,000 aUEC\nCooldown: 5 min",5 min,15000,UEC,,,-1,c0faa707-6b23-4f8f-b046-506ce48a4be9,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_recover_pve_stanton3_lawful_hard.xml
PU_Recover_PVE_Stanton3_Lawful_Intro,blacjac_recoverspace_desc_intro,"Reward: 6,750 aUEC\nCooldown: 5 min",5 min,6750,UEC,,,-1,5c3988f9-32c8-4dfb-a50a-aac649838994,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_recover_pve_stanton3_lawful_intro.xml
PU_Recover_PVE_Stanton3_Lawful_Medium,recoverstolen_space_desc,"Reward: 10,500 aUEC\nCooldown: 5 min",5 min,10500,UEC,,,-1,d33d2164-cf72-4deb-b7a8-ff1c4de3664c,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_recover_pve_stanton3_lawful_medium.xml
PU_Recover_PVE_Stanton3,recoverstolen_space_desc,"Reward: 7,500 aUEC\nCooldown: 5 min",5 min,7500,UEC,,,-1,a0192467-58d6-41d6-9332-00239da2b8d3,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_recover_pve_stanton3.xml
PU_Recover,recoverstolen_space_desc,"Reward: 5,000 aUEC\nCooldown: 5 min",5 min,5000,UEC,,,-1,2867163f-6c10-463a-939c-794c034f546f,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_recover.xml
PU_RemoveClaimJumpers_Intro,shubin_claimsweep_desc_intro,"Reward: 5,000 aUEC",,5000,UEC,,,-1,db57585d-852c-4e9b-83c0-2bcb2ed4213a,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_intro.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Intro,Headhunters_claimsweep_desc_intro,"Reward: 5,000 aUEC",,5000,UEC,,,-1,5d3f8cae-d707-4575-b4a9-820c7c1cb28b,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_intro.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro1_Easy,Headhunters_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,5638cc62-470a-4dbe-a043-8b4924287fc1,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro1_easy.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro1_Hard,Headhunters_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,88d84957-2688-4c16-857e-7c01ed83241a,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro1_hard.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro1_Medium,Headhunters_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,c2e64b0c-d82c-4f85-b45d-1a8f1ef06fed,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro1_medium.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro1,am_RCJ_Pyro1_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,3d51c213-7aab-4512-90f1-4e0ee39f2862,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro1.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro2_Easy,Headhunters_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,bd43f110-7dfd-487b-ab0e-c1dfdba32d8d,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro2_easy.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro2_Hard,Headhunters_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,f19fb8ed-f438-4bf2-a9bc-e8c6c193fbfc,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro2_hard.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro2_Medium,Headhunters_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,a63fab8c-3e74-40b9-b23c-2e5de62f03a0,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro2_medium.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro2,am_RCJ_Pyro2_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,46811eba-7fed-41cc-87e8-3a96f7af870b,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro2.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro3_Easy,Headhunters_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,ba1fdd9b-d8cc-4f99-b621-17bb041da0ec,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro3_easy.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro3_Hard,Headhunters_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,12a17a4a-ddd5-4213-ae64-072fcf72156d,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro3_hard.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro3_Medium,Headhunters_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,e42099bc-9297-4e9f-81d8-9b1a6ed9390d,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro3_medium.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro3,am_RCJ_Pyro3_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,5f5cda8f-c328-4164-a39d-a14eb6d07840,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro3.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro5_Easy,Headhunters_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,90c2ae26-de73-4781-aa15-e92ce1dbdbd3,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro5_easy.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro5_Hard,Headhunters_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,222aec94-5043-4f6e-a428-6f10c45fd1a6,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro5_hard.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro5_Medium,Headhunters_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,1766762a-54d5-4c4d-9507-6ac4d73600a1,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro5_medium.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro5,am_RCJ_Pyro5_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,194e4510-9cf3-444a-bae7-e58317f60b4e,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro5.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro6_Easy,Headhunters_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,4fc63b6c-daad-4806-94dd-0ecb037072f7,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro6_easy.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro6_Hard,Headhunters_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,cf67d8bd-0fb9-4c2a-96f3-2be45e81fec4,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro6_hard.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro6_Medium,Headhunters_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,535d2941-ca4c-43c8-a4ae-f5fd9a607918,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro6_medium.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Pyro6,am_RCJ_Pyro6_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,2728c891-69c8-4150-9603-33273dccf760,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_pyro6.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters_Random,Headhunters_claimsweep_desc_rand,"Reward: 22,000 aUEC",,22000,UEC,,,-1,1d6095d0-2378-47fb-8ec4-53c2f459a5f2,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters_random.xml
PU_RemoveClaimJumpers_Pyro_HeadHunters,Headhunters_claimsweep_desc_intro,"Reward: 5,000 aUEC",,5000,UEC,,,-1,8a283baf-f1e5-4f35-ad96-bba96aaa3ea4,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_headhunters.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Intro,roughready_claimsweep_desc_intro,"Reward: 5,000 aUEC",,5000,UEC,,,-1,342f07da-ae71-458d-8ac8-3beb43943c66,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_intro.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro1_Easy,roughready_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,828117cc-6e0c-47db-8495-9bab5d60808d,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro1_easy.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro1_Hard,roughready_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,37916828-68fa-44e5-a475-d53bf107fb14,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro1_hard.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro1_Medium,roughready_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,a3172fa7-2109-4589-877f-a7eb147ad7f4,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro1_medium.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro1,am_RCJ_Pyro1_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,6425fd5f-eb21-4710-b973-c3f9e1e5b517,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro1.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro2_Easy,roughready_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,69471a14-c778-4f3d-82ba-1f19466681d7,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro2_easy.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro2_Hard,roughready_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,860de973-4e91-4163-af01-753d544dc443,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro2_hard.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro2_Medium,roughready_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,2a7f3c01-66a3-43a7-9890-19bf014745d2,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro2_medium.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro2,am_RCJ_Pyro2_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,cdb757f9-18a2-434e-84a6-8184421aa69e,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro2.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro3_Easy,roughready_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,706c7435-d729-40ef-a515-f7802008387e,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro3_easy.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro3_Hard,roughready_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,8e457a8b-c228-4485-8cda-c9a13dcd01c1,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro3_hard.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro3_Medium,roughready_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,bac0998a-85e0-47a5-bd73-6c0d2864b667,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro3_medium.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro3,am_RCJ_Pyro3_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,c43c9960-00e2-4e07-a436-e24248154515,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro3.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro5_Easy,roughready_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,28cda0f2-62b5-4c9e-bcb6-0465729ab2c3,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro5_easy.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro5_Hard,roughready_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,1fa1ff16-a19c-4e0b-8fac-4465134c8334,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro5_hard.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro5_Medium,roughready_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,2af88419-1d9a-4d62-a363-5fbc1877ef6c,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro5_medium.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro5,am_RCJ_Pyro5_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,43eb34f9-f4d9-4b9e-8212-334b14cab6d2,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro5.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro6_Easy,roughready_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,14a54b52-c8aa-48ba-a982-d01bc2671453,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro6_easy.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro6_Hard,roughready_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,f64f1838-c42e-443f-aa13-0703b093a895,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro6_hard.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro6_Medium,roughready_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,bd4da49a-a2d6-465d-ae1a-3bbd9ee4974b,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro6_medium.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Pyro6,am_RCJ_Pyro6_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,4a16abc1-0703-40a7-b74c-ba43fd0b0a28,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_pyro6.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady_Random,am_RCJ_PyroSystem_desc,"Reward: 22,000 aUEC",,22000,UEC,,,-1,2b3b8d7d-6c9d-482c-81d1-b0d59244aeba,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready_random.xml
PU_RemoveClaimJumpers_Pyro_RoughAndReady,claimsweep_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,e2567e43-f753-4a0b-83b6-4429fdc314e6,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_roughandready.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Intro,XenoThreat_claimsweep_desc_intro,"Reward: 5,000 aUEC",,5000,UEC,,,-1,e7c3d3e9-4184-489f-a022-d9be1e45a254,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_intro.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro1_Easy,XenoThreat_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,bf80b4e7-55cd-437d-8bb9-ffe937034245,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro1_easy.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro1_Hard,XenoThreat_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,5fc0abbd-95fa-4a39-97e4-b4b965b928b7,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro1_hard.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro1_Medium,XenoThreat_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,594c4651-55f8-46bd-929c-72e5517c1463,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro1_medium.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro1,am_RCJ_Pyro1_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,837d5dff-e273-4fcf-8e4f-ce51a54c2a1d,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro1.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro2_Easy,XenoThreat_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,caca3ac3-624f-433f-bdbd-04b875323115,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro2_easy.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro2_Hard,XenoThreat_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,20cae91f-e1ee-40e4-9e33-65d3242f09b3,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro2_hard.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro2_Medium,XenoThreat_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,68ace626-7c3b-4950-9468-fdb743d6e1ee,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro2_medium.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro2,am_RCJ_Pyro2_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,0ce3f872-62b1-4452-bb0e-01a032b2895a,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro2.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro3_Easy,XenoThreat_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,8359521e-79aa-4e3c-beb8-d891f8a0e4b8,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro3_easy.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro3_Hard,XenoThreat_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,26e606d2-5c4b-46c8-8cce-ad50c65b09d2,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro3_hard.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro3_Medium,XenoThreat_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,c6d05277-0c8e-4f9e-b17e-d39e10d9b71c,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro3_medium.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro3,am_RCJ_Pyro3_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,d6662436-ec79-4bbb-b1fc-aacc2c164562,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro3.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro5_Easy,XenoThreat_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,4b8c3807-2908-48ae-855b-7c8a0d3c26cd,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro5_easy.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro5_Hard,XenoThreat_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,a75ca119-21c1-4714-b667-6d2aa729f734,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro5_hard.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro5_Medium,XenoThreat_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,ae260fcf-243c-44de-b7f3-6c886bfc4da4,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro5_medium.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro5,am_RCJ_Pyro5_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,85697501-8234-4f56-b2a2-e6eff60359ec,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro5.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro6_Easy,XenoThreat_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,d70a8a84-8db3-4b3d-8721-944cfbbda103,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro6_easy.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro6_Hard,XenoThreat_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,a62b7ffa-b587-40f6-9b49-3b07a188ccdb,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro6_hard.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro6_Medium,XenoThreat_claimsweep_desc_medium,"Reward: 15,000 aUEC",,15000,UEC,,,-1,a69d65a1-4861-40e3-8c04-cb7f9bdbdc28,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro6_medium.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Pyro6,am_RCJ_Pyro6_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,72b6742e-dea1-4c18-bbc5-f10bf4e43f6a,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_pyro6.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat_Random,XenoThreat_claimsweep_desc_rand,"Reward: 22,000 aUEC",,22000,UEC,,,-1,65b2baa3-4e4c-4f01-8e5e-01d097dc23b9,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat_random.xml
PU_RemoveClaimJumpers_Pyro_XenoThreat,claimsweep_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,7b00749a-a55d-4951-95a5-6f009f770768,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro_xenothreat.xml
PU_RemoveClaimJumpers_Pyro,claimsweep_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,c1446bb5-4177-4f78-88c2-29cb1abc2ee9,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_pyro.xml
PU_RemoveClaimJumpers_Random,shubin_claimsweep_desc_rand,"Reward: 22,000 aUEC",,22000,UEC,,,-1,babaa7f9-34a2-4b47-b46c-69b7c183f7e6,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_random.xml
PU_RemoveClaimJumpers_Stanton1_Easy,shubin_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,84253a83-0cbe-4604-98da-dcc8dfd1778d,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_stanton1_easy.xml
PU_RemoveClaimJumpers_Stanton1_Hard,shubin_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,291f3ae1-bc38-4f0e-9aed-3c392d5b8d1a,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_stanton1_hard.xml
PU_RemoveClaimJumpers_Stanton1_Medium,shubin_claimsweep_desc_med,"Reward: 15,000 aUEC",,15000,UEC,,,-1,bd8fe346-ddef-4925-b98b-f9c44b773240,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_stanton1_medium.xml
PU_RemoveClaimJumpers_Stanton1,claimsweep_desc,"Reward: 5,000 aUEC",,5000,UEC,,,-1,621b6f60-a5e6-40aa-8e5c-04a9f6d6e76d,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_stanton1.xml
PU_RemoveClaimJumpers_Stanton2_Easy,shubin_claimsweep_desc_easy,"Reward: 10,000 aUEC",,10000,UEC,,,-1,224d1a00-9842-496b-bd47-76abd8074d5f,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_stanton2_easy.xml
PU_RemoveClaimJumpers_Stanton2_Hard,shubin_claimsweep_desc_hard,"Reward: 20,000 aUEC",,20000,UEC,,,-1,7982d9b6-de9a-456d-954e-2493698c25de,libs/foundry/records/missionbroker/pu_missions/pu_mercenary/pu_removeclaimjumpers_stanton2_hard.xml
