Template Class,Contract Class Type,Owner GUID,Owner Class,Display Type GUID,Display Type Class,Illegal,Show Life Time In MobiGlas,Pre Show Objectives,Has Complete Button,Handles Abandon Request,Can Be Shared,Display Allied Markers,Only Owner Can Complete,Fail If Sent To Prison,Fail If Became Criminal,Fail If Leave Prison,Mission Completion Time,Mission Auto End,Mission Result After Timer End,Remaining Time To Show Timer,Objective Count,Mission Property Count,Objective Handler Types,Objective Handler Modules,Objective Display Keys,Travel Objective Keys,Return Objective Keys,Override Mission Details Keys,Nav Point Name Keys,String Hash Keys,Location Tag GUIDs,Location Tag Classes,Record GUID,Record Path
TheCollector_Vehicles_Drake_Golem,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,5d3184f4-12ea-4544-8206-c36373bdbc7f,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_drake_golem.xml
TheCollector_Vehicles_Drake_Golem,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,5d3184f4-12ea-4544-8206-c36373bdbc7f,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_drake_golem.xml
TheCollector_Vehicles_F7_MK2,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,1c28ec2e-4a0b-4374-b811-187c96e93aa4,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_f7_mk2.xml
TheCollector_Vehicles_F7_MK2,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,1c28ec2e-4a0b-4374-b811-187c96e93aa4,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_f7_mk2.xml
TheCollector_Vehicles_F8C_Milt,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,ea13129a-45e1-4706-be56-551d178db90a,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_f8c_milt.xml
TheCollector_Vehicles_F8C_Milt,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,ea13129a-45e1-4706-be56-551d178db90a,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_f8c_milt.xml
TheCollector_Vehicles_F8C_Stealth,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,d97bf33e-8dfe-44d7-a822-116e0d44994d,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_f8c_stealth.xml
TheCollector_Vehicles_F8C_Stealth,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,d97bf33e-8dfe-44d7-a822-116e0d44994d,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_f8c_stealth.xml
TheCollector_Vehicles_Firebird,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,e19db352-807b-425b-beed-150c69b1b68c,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_firebird.xml
TheCollector_Vehicles_Firebird,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,e19db352-807b-425b-beed-150c69b1b68c,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_firebird.xml
TheCollector_Vehicles_Fortune,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,df9e1609-1a9b-4090-bc28-538d27bb0cb6,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_fortune.xml
TheCollector_Vehicles_Fortune,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,df9e1609-1a9b-4090-bc28-538d27bb0cb6,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_fortune.xml
TheCollector_Vehicles_Ground,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,54cd30ef-af85-4bbf-bdf2-a6a8f04b9679,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_ground.xml
TheCollector_Vehicles_Ground,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,54cd30ef-af85-4bbf-bdf2-a6a8f04b9679,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_ground.xml
TheCollector_Vehicles_Guardian,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,775332bf-661c-4220-9dce-5589979d94b8,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_guardian.xml
TheCollector_Vehicles_Guardian,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,775332bf-661c-4220-9dce-5589979d94b8,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_guardian.xml
TheCollector_Vehicles_GuardianQI,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,87dce4b3-a690-4589-b9f2-98003bd0a69e,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_guardianqi.xml
TheCollector_Vehicles_GuardianQI,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,87dce4b3-a690-4589-b9f2-98003bd0a69e,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_guardianqi.xml
TheCollector_Vehicles_Intrepid,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,5a6d71c2-ef3e-4a30-bbd8-4aa88da73870,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_intrepid.xml
TheCollector_Vehicles_Intrepid,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,5a6d71c2-ef3e-4a30-bbd8-4aa88da73870,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_intrepid.xml
TheCollector_Vehicles_Large,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,d436a894-0417-4e77-90d7-849c03796fdf,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_large.xml
TheCollector_Vehicles_Large,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,d436a894-0417-4e77-90d7-849c03796fdf,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_large.xml
TheCollector_Vehicles_Medium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,1bb0055c-ee4b-46dd-9cc1-7c920b68e758,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_medium.xml
TheCollector_Vehicles_Medium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,1bb0055c-ee4b-46dd-9cc1-7c920b68e758,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_medium.xml
TheCollector_Vehicles_Nox,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,68d77a6b-dbe1-43c4-978c-6841df11a556,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_nox.xml
TheCollector_Vehicles_Nox,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,68d77a6b-dbe1-43c4-978c-6841df11a556,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_nox.xml
TheCollector_Vehicles_Peregrine,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,310c7fc1-60c5-4fa5-b2d2-b3212d9df4b2,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_peregrine.xml
TheCollector_Vehicles_Peregrine,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,310c7fc1-60c5-4fa5-b2d2-b3212d9df4b2,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_peregrine.xml
TheCollector_Vehicles_Polaris,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,a91a2e61-4d78-4b98-9ff7-302e62785c8a,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_polaris.xml
TheCollector_Vehicles_Polaris,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,a91a2e61-4d78-4b98-9ff7-302e62785c8a,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_polaris.xml
TheCollector_Vehicles_Pulse,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,56f41592-e44f-4588-a459-d7223b8d08c5,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_pulse.xml
TheCollector_Vehicles_Pulse,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,56f41592-e44f-4588-a459-d7223b8d08c5,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_pulse.xml
TheCollector_Vehicles_Scorpius,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,79931994-b093-4693-b9ef-eb0de0b5699a,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_scorpius.xml
TheCollector_Vehicles_Scorpius,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,79931994-b093-4693-b9ef-eb0de0b5699a,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_scorpius.xml
TheCollector_Vehicles_Small,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,22a81c49-7d8d-48e2-ba58-111bd955987b,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_small.xml
TheCollector_Vehicles_Small,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,22a81c49-7d8d-48e2-ba58-111bd955987b,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_small.xml
TheCollector_Vehicles_Sprirt_C1,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,482fe3da-722d-4a49-8817-f91015ae44c2,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_sprirt_c1.xml
TheCollector_Vehicles_Sprirt_C1,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,482fe3da-722d-4a49-8817-f91015ae44c2,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_sprirt_c1.xml
TheCollector_Vehicles_Starlancer_Max,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,676b5c05-c48f-4bc6-8453-dc3005eb2ab0,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_starlancer_max.xml
TheCollector_Vehicles_Starlancer_Max,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,676b5c05-c48f-4bc6-8453-dc3005eb2ab0,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_starlancer_max.xml
TheCollector_Vehicles_Starlancer_Tac,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,3ce889c6-f197-41a1-ab9f-a58c335e1b8d,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_starlancer_tac.xml
TheCollector_Vehicles_Starlancer_Tac,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,3ce889c6-f197-41a1-ab9f-a58c335e1b8d,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_starlancer_tac.xml
TheCollector_Vehicles_Terrapin_Med,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,45acc169-1cdd-427d-a4ab-eee1fc88ae67,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_terrapin_med.xml
TheCollector_Vehicles_Terrapin_Med,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,45acc169-1cdd-427d-a4ab-eee1fc88ae67,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_terrapin_med.xml
TheCollector_Vehicles_TopTier,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,2ac3dc0c-f9a7-4f36-828b-3d6dffec7506,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_toptier.xml
TheCollector_Vehicles_TopTier,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,2ac3dc0c-f9a7-4f36-828b-3d6dffec7506,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_toptier.xml
TheCollector_Vehicles_Ursa_Medical,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,94a21e16-4ab4-4e9f-9459-30483bde8fdb,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_ursa_medical.xml
TheCollector_Vehicles_Ursa_Medical,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,94a21e16-4ab4-4e9f-9459-30483bde8fdb,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_ursa_medical.xml
TheCollector_Vehicles_ZeusCL,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,4a0f9b3e-316d-41a0-9250-c1e03079160c,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_zeuscl.xml
TheCollector_Vehicles_ZeusCL,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,4a0f9b3e-316d-41a0-9250-c1e03079160c,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_zeuscl.xml
TheCollector_Vehicles_ZeusES,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,71da6ce3-1d73-42f1-8682-b7a99e36031f,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_zeuses.xml
TheCollector_Vehicles_ZeusES,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,71da6ce3-1d73-42f1-8682-b7a99e36031f,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_zeuses.xml
TheCollector_Vehicles,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,99ee599e-e9e2-47a3-8670-c8f2243496b8,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles.xml
TheCollector_Vehicles,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,99ee599e-e9e2-47a3-8670-c8f2243496b8,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles.xml
TheCollector_Weapons,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,a8a8af57-6bf5-4bee-bbad-a2f40d43e53a,libs/foundry/records/contracts/contracttemplates/thecollector_weapons.xml
TheCollector_Weapons,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,4823e235-5206-452f-6977-b6c26cc47486,Collection,0,0,1,0,0,0,1,0,1,1,0,300,1,Failed,15,1,10,ObjectiveHandler_Hauling,,,,,,,,,,a8a8af57-6bf5-4bee-bbad-a2f40d43e53a,libs/foundry/records/contracts/contracttemplates/thecollector_weapons.xml
TimeTrial,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,dd2a34c9-3ec1-4a99-b98b-1fa718f3ef6d,Race,0,1,0,0,0,0,1,0,1,1,0,0,0,Failed,0,1,45,ObjectiveHandler_Local,Libs/Subsumption/Missions/PU/PU_Missions/TimeTrials/TimeTrial.xml,,TravelObjective_Long | TravelObjective_Short,ReturnObjective_Long | ReturnObjective_Short,,,procedural_text_null | TimeTrial_ExtendedTextToken_CompleteRaceToken | TimeTrial_ExtendedTextToken_Completion_AchievedBronze | TimeTrial_ExtendedTextToken_Completion_AchievedDiamond | TimeTrial_ExtendedTextToken_Completion_AchievedGold | TimeTrial_ExtendedTextToken_Completion_AchievedPlatinum | TimeTrial_ExtendedTextToken_Completion_AchievedSilver | TimeTrial_ExtendedTextToken_Completion_DNF | TimeTrial_ExtendedTextToken_InvalidVehicle | TimeTrial_ExtendedTextToken_NotPilot,,,561f08a6-1021-4427-a7b6-2efe9abfbefc,libs/foundry/records/contracts/contracttemplates/timetrial.xml
TimeTrial,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,dd2a34c9-3ec1-4a99-b98b-1fa718f3ef6d,Race,0,1,0,0,0,0,1,0,1,1,0,0,0,Failed,0,1,45,ObjectiveHandler_Local,Libs/Subsumption/Missions/PU/PU_Missions/TimeTrials/TimeTrial.xml,,TravelObjective_Long | TravelObjective_Short,ReturnObjective_Long | ReturnObjective_Short,,,procedural_text_null | TimeTrial_ExtendedTextToken_CompleteRaceToken | TimeTrial_ExtendedTextToken_Completion_AchievedBronze | TimeTrial_ExtendedTextToken_Completion_AchievedDiamond | TimeTrial_ExtendedTextToken_Completion_AchievedGold | TimeTrial_ExtendedTextToken_Completion_AchievedPlatinum | TimeTrial_ExtendedTextToken_Completion_AchievedSilver | TimeTrial_ExtendedTextToken_Completion_DNF | TimeTrial_ExtendedTextToken_InvalidVehicle | TimeTrial_ExtendedTextToken_NotPilot,,,561f08a6-1021-4427-a7b6-2efe9abfbefc,libs/foundry/records/contracts/contracttemplates/timetrial.xml
Tutorial_Part1,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,9c585972-95b7-4408-ad72-aa9858545958,Priority,0,0,0,0,0,0,0,0,1,1,0,0,0,Failed,0,1,11,ObjectiveHandler_PlayerAttached,Libs/Subsumption/Missions/PU/PU_Missions/Tutorial/Tutorial01_Basics.xml,,,,,,,,,af3506db-372c-4009-910f-44a16a3c402c,libs/foundry/records/contracts/contracttemplates/tutorial_part1.xml
Tutorial_Part1,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,9c585972-95b7-4408-ad72-aa9858545958,Priority,0,0,0,0,0,0,0,0,1,1,0,0,0,Failed,0,1,11,ObjectiveHandler_PlayerAttached,Libs/Subsumption/Missions/PU/PU_Missions/Tutorial/Tutorial01_Basics.xml,,,,,,,,,af3506db-372c-4009-910f-44a16a3c402c,libs/foundry/records/contracts/contracttemplates/tutorial_part1.xml
Tutorial_Part2,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,9c585972-95b7-4408-ad72-aa9858545958,Priority,0,0,0,0,0,0,0,0,1,1,0,0,0,Failed,0,1,8,ObjectiveHandler_PlayerAttached,Libs/Subsumption/Missions/PU/PU_Missions/Tutorial/Tutorial02_Shopping.xml,,,,,,,,,d45116d5-0b7e-49d6-b419-6a7148651bd9,libs/foundry/records/contracts/contracttemplates/tutorial_part2.xml
